deal_ticket,order_ticket,position_identifier,time,time_msc,entry,type,reason,volume,price,profit,commission,swap,fee,magic,symbol,comment,in_research_window
2,2,2,2026.01.20 18:05:01,1768932301109,0,0,3,0.07000000,1.1731100000,0.00000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1,YES
3,3,2,2026.01.20 22:05:00,1768946700828,1,1,3,0.07000000,1.1710500000,-14.42000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1 exit,YES
4,4,4,2026.01.21 18:05:00,1769018700303,0,0,3,0.08000000,1.1704800000,0.00000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1,YES
5,5,4,2026.01.21 22:05:00,1769033100044,1,1,3,0.08000000,1.1685200000,-15.68000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1 exit,YES
6,6,6,2026.01.22 18:05:00,1769105100458,0,0,3,0.10000000,1.1738100000,0.00000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1,YES
7,7,6,2026.01.22 22:05:02,1769119502809,1,1,3,0.10000000,1.1743700000,5.60000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1 exit,YES
8,8,8,2026.01.23 18:05:01,1769191501061,0,0,3,0.11000000,1.1755700000,0.00000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1,YES
9,9,8,2026.01.23 22:05:01,1769205901642,1,1,3,0.11000000,1.1814000000,64.13000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1 exit,YES
10,10,10,2026.01.26 18:05:01,1769450701067,0,0,3,0.06000000,1.1903800000,0.00000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1,YES
11,11,10,2026.01.26 22:05:04,1769465104715,1,1,3,0.06000000,1.1878100000,-15.42000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1 exit,YES
12,12,12,2026.01.27 18:05:00,1769537100005,0,0,3,0.06000000,1.1959000000,0.00000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1,YES
13,13,12,2026.01.27 22:05:03,1769551503285,1,1,3,0.06000000,1.1978000000,11.40000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1 exit,YES
14,14,14,2026.01.28 18:05:00,1769623500021,0,0,3,0.04000000,1.1949500000,0.00000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1,YES
15,15,14,2026.01.28 21:02:02,1769634122494,1,1,4,0.04000000,1.1897600000,-20.76000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,sl 1.18984,YES
16,16,16,2026.01.29 18:05:16,1769709916518,0,0,3,0.05000000,1.1939000000,0.00000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1,YES
17,17,16,2026.01.29 22:05:00,1769724300393,1,1,3,0.05000000,1.1946400000,3.70000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1 exit,YES
18,18,18,2026.01.30 18:05:00,1769796300147,0,0,3,0.05000000,1.1888800000,0.00000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1,YES
19,19,18,2026.01.30 22:05:00,1769810700925,1,1,3,0.05000000,1.1865600000,-11.60000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1 exit,YES
20,20,20,2026.02.02 18:05:00,1770055500208,0,0,3,0.06000000,1.1793900000,0.00000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1,YES
21,21,20,2026.02.02 22:05:00,1770069900091,1,1,3,0.06000000,1.1784400000,-5.70000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1 exit,YES
22,22,22,2026.02.03 18:05:00,1770141900318,0,0,3,0.07000000,1.1815500000,0.00000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1,YES
23,23,22,2026.02.03 22:05:00,1770156300145,1,1,3,0.07000000,1.1809800000,-3.99000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1 exit,YES
24,24,24,2026.02.04 18:05:00,1770228300342,0,0,3,0.08000000,1.1796400000,0.00000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1,YES
25,25,24,2026.02.04 22:05:00,1770242700199,1,1,3,0.08000000,1.1807000000,8.48000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1 exit,YES
26,26,26,2026.02.05 18:05:00,1770314700132,0,0,3,0.08000000,1.1788300000,0.00000000,0.00000000,0.00000000,0.00000000,2508202601,EURUSD,SolTrade TBV1,YES
